id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
SRB,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,2600
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SVN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
SOM,<500,<1000,<1000,<1000,1100,1300,1400,1400,1500,1400,1400,1300,1200,1100,1100,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
ZAF,31000,53000,86000,130000,180000,230000,270000,290000,290000,290000,280000,270000,260000,260000,260000,250000,240000,240000,230000,220000,210000,190000,180000,170000,170000,160000,150000
SSD,<500,<1000,1100,1700,2700,3900,5400,7000,8500,9600,10000,10000,9900,9000,8600,8100,7900,7400,7000,7300,7400,7600,7800,8000,8100,8000,8000
ESP,1700,1500,1400,1300,1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000,<1000
LKA,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200
SDN,<500,<500,<500,<1000,<1000,<1000,<1000,<1000,<1000,<1000,1000,1100,1300,1500,1600,1800,1900,2000,2000,2100,2200,2100,2100,2100,2100,2100,2100
SUR,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<200,<200
SWZ,2000,3800,6400,9100,11000,12000,13000,12000,11000,9600,8400,7600,6800,6400,6200,6200,6300,6300,6300,6400,6500,6400,6300,6100,5800,5200,4700
SWE,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
THA,13000,23000,29000,30000,30000,28000,26000,24000,22000,20000,18000,16000,14000,13000,11000,9300,7800,6600,5700,5000,4400,3900,3500,3100,2700,2300,2100
MKD,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGO,3500,4400,5200,6000,6700,7300,7900,7800,7700,7400,7000,6300,5700,4900,4400,3600,3100,2600,2300,2100,1900,1800,1800,1800,1900,1900,2000
TTO,<100,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200,<200
TUN,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100,<100
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,58000,47000,41000,34000,31000,32000,30000,32000,32000,34000,35000,38000,38000,39000,40000,43000,43000,42000,43000,44000,41000,40000,38000,35000,31000,28000,27000
UKR,<1000,<1000,1200,1800,3800,5300,6300,7600,9200,9200,8700,8600,8300,8300,7300,6600,6100,6000,5800,5600,7000,7400,7400,7200,6900,6700,6800
ARE,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,70000,76000,81000,84000,83000,80000,76000,71000,65000,59000,53000,49000,45000,42000,39000,36000,34000,33000,33000,32000,32000,32000,32000,30000,29000,27000,25000
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,<200
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEN,<1000,<1000,<1000,<1000,1000,1500,1800,2000,2100,2100,2200,2300,2300,2400,2400,2400,2500,2500,2500,2500,2500,2500,2400,2400,2400,2400,2300
VNM,<100,<100,<200,<500,<1000,1200,1900,2700,3500,4400,5200,5900,6500,6800,6800,6700,6400,6100,5700,5300,5000,4700,4400,4100,3800,3500,3200
YEM,<100,<100,<100,<100,<100,<100,<100,<100,<100,<200,<200,<200,<200,<200,<200,<200,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500,<500
ZMB,44000,50000,53000,54000,52000,50000,46000,42000,37000,34000,31000,30000,29000,28000,28000,28000,29000,30000,30000,30000,31000,31000,31000,31000,30000,29000,27000
ZWE,85000,89000,91000,88000,83000,77000,70000,65000,59000,55000,51000,49000,46000,45000,43000,43000,42000,41000,40000,39000,34000,31000,29000,27000,24000,22000,20000
Total,810000,930000,1100000,1200000,1300000,1400000,1400000,1400000,1400000,1300000,1300000,1200000,1100000,1100000,1000000,1000000,990000,970000,950000,930000,910000,890000,880000,860000,840000,820000,790000
